home_idx,away_idx,margin,home_team,away_team,home_pr,away_pr,home_off,home_def,away_off,away_def
9,29,9.0,GSW,WAS,0.0711095215138326,0.0184133026207388,1.001005,0.950809,0.983764,1.013005
24,13,12.0,POR,LAL,0.0137597696546373,0.0137511796875004,0.960516,1.037311,1.013651,1.040915
6,17,-3.0,DAL,MIN,0.0400431558863304,0.0464363618485504,0.973076,0.945594,1.049302,1.026474
5,26,8.0,CLE,SAS,0.0500866440470742,0.0261337119399451,0.972418,0.953531,1.022324,1.022463
4,21,-9.0,CHI,ORL,0.0255075170500835,0.0089507342892975,1.011078,1.014173,0.942972,1.01223
20,18,-3.0,OKC,NOP,0.0096898554654642,0.0208227100466635,0.936351,1.006328,0.986774,0.99425
19,1,18.0,NYK,BKN,0.0291673104305282,0.0245005373461128,0.961948,0.961574,1.024876,1.016646
15,7,-4.0,MIA,DEN,0.0457870794643961,0.0345402587126149,0.992439,0.954699,1.017956,0.998491
3,0,6.0,CHA,ATL,0.0246902228698749,0.0543994736103703,1.045667,1.04167,1.032039,1.019011
11,28,-6.0,IND,UTA,0.0210597726835284,0.0537611219294618,1.010643,1.039967,1.025165,0.973709
22,10,19.0,PHI,HOU,0.035428294317116,0.0063633062928196,0.994641,0.971781,0.992851,1.06718
23,25,11.0,PHX,SAC,0.0602335274538521,0.0125988940675179,1.034706,0.972419,0.998358,1.046842
16,2,6.0,MIL,BOS,0.0280730979756421,0.0772253049343108,1.046029,1.016851,1.008049,0.944763
24,29,-25.0,POR,WAS,0.0137597696546373,0.0184133026207388,0.960516,1.037311,0.983764,1.013005
12,9,10.0,LAC,GSW,0.0347824704668889,0.0711095215138326,0.978238,0.977603,1.001005,0.950809
27,21,10.0,TOR,ORL,0.0402042952349722,0.0089507342892975,0.989893,0.969089,0.942972,1.01223
13,18,18.0,LAL,NOP,0.0137511796875004,0.0208227100466635,1.013651,1.040915,0.986774,0.99425
3,26,10.0,CHA,SAS,0.0246902228698749,0.0261337119399451,1.045667,1.04167,1.022324,1.022463
7,6,9.0,DEN,DAL,0.0345402587126149,0.0400431558863304,1.017956,0.998491,0.973076,0.945594
20,10,30.0,OKC,HOU,0.0096898554654642,0.0063633062928196,0.936351,1.006328,0.992851,1.06718
11,4,4.0,IND,CHI,0.0210597726835284,0.0255075170500835,1.010643,1.039967,1.011078,1.014173
14,28,6.0,MEM,UTA,0.0598898243501919,0.0537611219294618,1.04365,0.994827,1.025165,0.973709
22,5,6.0,PHI,CLE,0.035428294317116,0.0500866440470742,0.994641,0.971781,0.972418,0.953531
0,19,-21.0,ATL,NYK,0.0543994736103703,0.0291673104305282,1.032039,1.019011,0.961948,0.961574
1,15,11.0,BKN,MIA,0.0245005373461128,0.0457870794643961,1.024876,1.016646,0.992439,0.954699
2,8,18.0,BOS,DET,0.0772253049343108,0.012590743809682,1.008049,0.944763,0.949618,1.015795
4,16,-12.0,CHI,MIL,0.0255075170500835,0.0280730979756421,1.011078,1.014173,1.046029,1.016851
23,12,-9.0,PHX,LAC,0.0602335274538521,0.0347824704668889,1.034706,0.972419,0.978238,0.977603
17,29,-8.0,MIN,WAS,0.0464363618485504,0.0184133026207388,1.049302,1.026474,0.983764,1.013005
27,18,5.0,TOR,NOP,0.0402042952349722,0.0208227100466635,0.989893,0.969089,0.986774,0.99425
28,20,1.0,UTA,OKC,0.0537611219294618,0.0096898554654642,1.025165,0.973709,0.936351,1.006328
22,14,5.0,PHI,MEM,0.035428294317116,0.0598898243501919,0.994641,0.971781,1.04365,0.994827
21,8,2.0,ORL,DET,0.0089507342892975,0.012590743809682,0.942972,1.01223,0.949618,1.015795
25,24,17.0,SAC,POR,0.0125988940675179,0.0137597696546373,0.998358,1.046842,0.960516,1.037311
13,9,13.0,LAL,GSW,0.0137511796875004,0.0711095215138326,1.013651,1.040915,1.001005,0.950809
11,2,-4.0,IND,BOS,0.0210597726835284,0.0772253049343108,1.010643,1.039967,1.008049,0.944763
5,7,-6.0,CLE,DEN,0.0500866440470742,0.0345402587126149,0.972418,0.953531,1.017956,0.998491
6,26,26.0,DAL,SAS,0.0400431558863304,0.0261337119399451,0.973076,0.945594,1.022324,1.022463
17,3,-8.0,MIN,CHA,0.0464363618485504,0.0246902228698749,1.049302,1.026474,1.045667,1.04167
12,25,-1.0,LAC,SAC,0.0347824704668889,0.0125988940675179,0.978238,0.977603,0.998358,1.046842
9,10,15.0,GSW,HOU,0.0711095215138326,0.0063633062928196,1.001005,0.950809,0.992851,1.06718
23,20,9.0,PHX,OKC,0.0602335274538521,0.0096898554654642,1.034706,0.972419,0.936351,1.006328
29,19,-6.0,WAS,NYK,0.0184133026207388,0.0291673104305282,0.983764,1.013005,0.961948,0.961574
0,5,17.0,ATL,CLE,0.0543994736103703,0.0500866440470742,1.032039,1.019011,0.972418,0.953531
16,15,29.0,MIL,MIA,0.0280730979756421,0.0457870794643961,1.046029,1.016851,0.992439,0.954699
4,1,30.0,CHI,BKN,0.0255075170500835,0.0245005373461128,1.011078,1.014173,1.024876,1.016646
22,2,-3.0,PHI,BOS,0.035428294317116,0.0772253049343108,0.994641,0.971781,1.008049,0.944763
28,26,16.0,UTA,SAS,0.0537611219294618,0.0261337119399451,1.025165,0.973709,1.022324,1.022463
14,7,18.0,MEM,DEN,0.0598898243501919,0.0345402587126149,1.04365,0.994827,1.017956,0.998491
19,18,22.0,NYK,NOP,0.0291673104305282,0.0208227100466635,0.961948,0.961574,0.986774,0.99425
21,11,-13.0,ORL,IND,0.0089507342892975,0.0210597726835284,0.942972,1.01223,1.010643,1.039967
3,15,5.0,CHA,MIA,0.0246902228698749,0.0457870794643961,1.045667,1.04167,0.992439,0.954699
8,27,-4.0,DET,TOR,0.012590743809682,0.0402042952349722,0.949618,1.015795,0.989893,0.969089
20,25,-9.0,OKC,SAC,0.0096898554654642,0.0125988940675179,0.936351,1.006328,0.998358,1.046842
7,12,10.0,DEN,LAC,0.0345402587126149,0.0347824704668889,1.017956,0.998491,0.978238,0.977603
24,10,17.0,POR,HOU,0.0137597696546373,0.0063633062928196,0.960516,1.037311,0.992851,1.06718
9,17,5.0,GSW,MIN,0.0711095215138326,0.0464363618485504,1.001005,0.950809,1.049302,1.026474
16,23,3.0,MIL,PHX,0.0280730979756421,0.0602335274538521,1.046029,1.016851,1.034706,0.972419
5,27,25.0,CLE,TOR,0.0500866440470742,0.0402042952349722,0.972418,0.953531,0.989893,0.969089
6,13,-3.0,DAL,LAL,0.0400431558863304,0.0137511796875004,0.973076,0.945594,1.013651,1.040915
0,1,2.0,ATL,BKN,0.0543994736103703,0.0245005373461128,1.032039,1.019011,1.024876,1.016646
4,29,20.0,CHI,WAS,0.0255075170500835,0.0184133026207388,1.011078,1.014173,0.983764,1.013005
22,15,-2.0,PHI,MIA,0.035428294317116,0.0457870794643961,0.994641,0.971781,0.992439,0.954699
3,8,11.0,CHA,DET,0.0246902228698749,0.012590743809682,1.045667,1.04167,0.949618,1.015795
18,21,-8.0,NOP,ORL,0.0208227100466635,0.0089507342892975,0.986774,0.99425,0.942972,1.01223
19,2,15.0,NYK,BOS,0.0291673104305282,0.0772253049343108,0.961948,0.961574,1.008049,0.944763
27,4,6.0,TOR,CHI,0.0402042952349722,0.0255075170500835,0.989893,0.969089,1.011078,1.014173
28,26,-8.0,UTA,SAS,0.0537611219294618,0.0261337119399451,1.025165,0.973709,1.022324,1.022463
0,29,-3.0,ATL,WAS,0.0543994736103703,0.0184133026207388,1.032039,1.019011,0.983764,1.013005
14,13,12.0,MEM,LAL,0.0598898243501919,0.0137511796875004,1.04365,0.994827,1.013651,1.040915
9,24,18.0,GSW,POR,0.0711095215138326,0.0137597696546373,1.001005,0.950809,0.960516,1.037311
12,17,-7.0,LAC,MIN,0.0347824704668889,0.0464363618485504,0.978238,0.977603,1.049302,1.026474
6,11,-2.0,DAL,IND,0.0400431558863304,0.0210597726835284,0.973076,0.945594,1.010643,1.039967
1,16,-14.0,BKN,MIL,0.0245005373461128,0.0280730979756421,1.024876,1.016646,1.046029,1.016851
10,7,-21.0,HOU,DEN,0.0063633062928196,0.0345402587126149,0.992851,1.06718,1.017956,0.998491
20,25,-6.0,OKC,SAC,0.0096898554654642,0.0125988940675179,0.936351,1.006328,0.998358,1.046842
15,22,-23.0,MIA,PHI,0.0457870794643961,0.035428294317116,0.992439,0.954699,0.994641,0.971781
19,1,24.0,NYK,BKN,0.0291673104305282,0.0245005373461128,0.961948,0.961574,1.024876,1.016646
2,5,4.0,BOS,CLE,0.0772253049343108,0.0500866440470742,1.008049,0.944763,0.972418,0.953531
10,14,-14.0,HOU,MEM,0.0063633062928196,0.0598898243501919,0.992851,1.06718,1.04365,0.994827
16,21,22.0,MIL,ORL,0.0280730979756421,0.0089507342892975,1.046029,1.016851,0.942972,1.01223
3,23,-14.0,CHA,PHX,0.0246902228698749,0.0602335274538521,1.045667,1.04167,1.034706,0.972419
20,13,-6.0,OKC,LAL,0.0096898554654642,0.0137511796875004,0.936351,1.006328,1.013651,1.040915
8,4,-2.0,DET,CHI,0.012590743809682,0.0255075170500835,0.949618,1.015795,1.011078,1.014173
24,18,-11.0,POR,NOP,0.0137597696546373,0.0208227100466635,0.960516,1.037311,0.986774,0.99425
9,12,24.0,GSW,LAC,0.0711095215138326,0.0347824704668889,1.001005,0.950809,0.978238,0.977603
29,27,11.0,WAS,TOR,0.0184133026207388,0.0402042952349722,0.983764,1.013005,0.989893,0.969089
26,11,11.0,SAS,IND,0.0261337119399451,0.0210597726835284,1.022324,1.022463,1.010643,1.039967
6,22,7.0,DAL,PHI,0.0400431558863304,0.035428294317116,0.973076,0.945594,0.994641,0.971781
13,17,-8.0,LAL,MIN,0.0137511796875004,0.0464363618485504,1.013651,1.040915,1.049302,1.026474
7,14,16.0,DEN,MEM,0.0345402587126149,0.0598898243501919,1.017956,0.998491,1.04365,0.994827
9,18,9.0,GSW,NOP,0.0711095215138326,0.0208227100466635,1.001005,0.950809,0.986774,0.99425
25,12,1.0,SAC,LAC,0.0125988940675179,0.0347824704668889,0.998358,1.046842,0.978238,0.977603
2,1,-10.0,BOS,BKN,0.0772253049343108,0.0245005373461128,1.008049,0.944763,1.024876,1.016646
20,28,27.0,OKC,UTA,0.0096898554654642,0.0537611219294618,0.936351,1.006328,1.025165,0.973709
4,23,-21.0,CHI,PHX,0.0255075170500835,0.0602335274538521,1.011078,1.014173,1.034706,0.972419
15,19,-2.0,MIA,NYK,0.0457870794643961,0.0291673104305282,0.992439,0.954699,0.961948,0.961574
0,24,18.0,ATL,POR,0.0543994736103703,0.0137597696546373,1.032039,1.019011,0.960516,1.037311
3,21,-11.0,CHA,ORL,0.0246902228698749,0.0089507342892975,1.045667,1.04167,0.942972,1.01223
29,27,-7.0,WAS,TOR,0.0184133026207388,0.0402042952349722,0.983764,1.013005,0.989893,0.969089
5,8,24.0,CLE,DET,0.0500866440470742,0.012590743809682,0.972418,0.953531,0.949618,1.015795
15,0,8.0,MIA,ATL,0.0457870794643961,0.0543994736103703,0.992439,0.954699,1.032039,1.019011
16,22,-3.0,MIL,PHI,0.0280730979756421,0.035428294317116,1.046029,1.016851,0.994641,0.971781
25,17,-4.0,SAC,MIN,0.0125988940675179,0.0464363618485504,0.998358,1.046842,1.049302,1.026474
26,10,-12.0,SAS,HOU,0.0261337119399451,0.0063633062928196,1.022324,1.022463,0.992851,1.06718
2,19,-2.0,BOS,NYK,0.0772253049343108,0.0291673104305282,1.008049,0.944763,0.961948,0.961574
29,16,-6.0,WAS,MIL,0.0184133026207388,0.0280730979756421,0.983764,1.013005,1.046029,1.016851
10,26,30.0,HOU,SAS,0.0063633062928196,0.0261337119399451,0.992851,1.06718,1.022324,1.022463
20,28,10.0,OKC,UTA,0.0096898554654642,0.0537611219294618,0.936351,1.006328,1.025165,0.973709
21,24,-3.0,ORL,POR,0.0089507342892975,0.0137597696546373,0.942972,1.01223,0.960516,1.037311
1,3,16.0,BKN,CHA,0.0245005373461128,0.0246902228698749,1.024876,1.016646,1.045667,1.04167
13,9,8.0,LAL,GSW,0.0137511796875004,0.0711095215138326,1.013651,1.040915,1.001005,0.950809
4,11,-3.0,CHI,IND,0.0255075170500835,0.0210597726835284,1.011078,1.014173,1.010643,1.039967
12,14,6.0,LAC,MEM,0.0347824704668889,0.0598898243501919,0.978238,0.977603,1.04365,0.994827
6,23,-4.0,DAL,PHX,0.0400431558863304,0.0602335274538521,0.973076,0.945594,1.034706,0.972419
5,2,4.0,CLE,BOS,0.0500866440470742,0.0772253049343108,0.972418,0.953531,1.008049,0.944763
25,18,15.0,SAC,NOP,0.0125988940675179,0.0208227100466635,0.998358,1.046842,0.986774,0.99425
7,27,5.0,DEN,TOR,0.0345402587126149,0.0402042952349722,1.017956,0.998491,0.989893,0.969089
15,0,2.0,MIA,ATL,0.0457870794643961,0.0543994736103703,0.992439,0.954699,1.032039,1.019011
8,24,-6.0,DET,POR,0.012590743809682,0.0137597696546373,0.949618,1.015795,0.960516,1.037311
11,22,-4.0,IND,PHI,0.0210597726835284,0.035428294317116,1.010643,1.039967,0.994641,0.971781
20,9,9.0,OKC,GSW,0.0096898554654642,0.0711095215138326,0.936351,1.006328,1.001005,0.950809
8,29,-2.0,DET,WAS,0.012590743809682,0.0184133026207388,0.949618,1.015795,0.983764,1.013005
21,16,-11.0,ORL,MIL,0.0089507342892975,0.0280730979756421,0.942972,1.01223,1.046029,1.016851
17,22,-23.0,MIN,PHI,0.0464363618485504,0.035428294317116,1.049302,1.026474,0.994641,0.971781
19,3,-7.0,NYK,CHA,0.0291673104305282,0.0246902228698749,0.961948,0.961574,1.045667,1.04167
13,14,9.0,LAL,MEM,0.0137511796875004,0.0598898243501919,1.013651,1.040915,1.04365,0.994827
10,1,-22.0,HOU,BKN,0.0063633062928196,0.0245005373461128,0.992851,1.06718,1.024876,1.016646
6,28,4.0,DAL,UTA,0.0400431558863304,0.0537611219294618,0.973076,0.945594,1.025165,0.973709
7,4,-21.0,DEN,CHI,0.0345402587126149,0.0255075170500835,1.017956,0.998491,1.011078,1.014173
15,5,-4.0,MIA,CLE,0.0457870794643961,0.0500866440470742,0.992439,0.954699,0.972418,0.953531
18,6,7.0,NOP,DAL,0.0208227100466635,0.0400431558863304,0.986774,0.99425,0.973076,0.945594
29,0,-2.0,WAS,ATL,0.0184133026207388,0.0543994736103703,0.983764,1.013005,1.032039,1.019011
2,24,22.0,BOS,POR,0.0772253049343108,0.0137597696546373,1.008049,0.944763,0.960516,1.037311
12,27,8.0,LAC,TOR,0.0347824704668889,0.0402042952349722,0.978238,0.977603,0.989893,0.969089
23,20,30.0,PHX,OKC,0.0602335274538521,0.0096898554654642,1.034706,0.972419,0.936351,1.006328
21,28,-7.0,ORL,UTA,0.0089507342892975,0.0537611219294618,0.942972,1.01223,1.025165,0.973709
11,10,9.0,IND,HOU,0.0210597726835284,0.0063633062928196,1.010643,1.039967,0.992851,1.06718
14,9,21.0,MEM,GSW,0.0598898243501919,0.0711095215138326,1.04365,0.994827,1.001005,0.950809
8,3,-10.0,DET,CHA,0.012590743809682,0.0246902228698749,0.949618,1.015795,1.045667,1.04167
16,1,5.0,MIL,BKN,0.0280730979756421,0.0245005373461128,1.046029,1.016851,1.024876,1.016646
25,19,5.0,SAC,NYK,0.0125988940675179,0.0291673104305282,0.998358,1.046842,0.961948,0.961574
17,1,-1.0,MIN,BKN,0.0464363618485504,0.0245005373461128,1.049302,1.026474,1.024876,1.016646
22,24,1.0,PHI,POR,0.035428294317116,0.0137597696546373,0.994641,0.971781,0.960516,1.037311
29,0,-7.0,WAS,ATL,0.0184133026207388,0.0543994736103703,0.983764,1.013005,1.032039,1.019011
26,7,8.0,SAS,DEN,0.0261337119399451,0.0345402587126149,1.022324,1.022463,1.017956,0.998491
13,27,10.0,LAL,TOR,0.0137511796875004,0.0402042952349722,1.013651,1.040915,0.989893,0.969089
15,5,4.0,MIA,CLE,0.0457870794643961,0.0500866440470742,0.992439,0.954699,0.972418,0.953531
18,20,-14.0,NOP,OKC,0.0208227100466635,0.0096898554654642,0.986774,0.99425,0.936351,1.006328
12,19,11.0,LAC,NYK,0.0347824704668889,0.0291673104305282,0.978238,0.977603,0.961948,0.961574
8,11,-6.0,DET,IND,0.012590743809682,0.0210597726835284,0.949618,1.015795,1.010643,1.039967
3,28,-8.0,CHA,UTA,0.0246902228698749,0.0537611219294618,1.045667,1.04167,1.025165,0.973709
21,15,12.0,ORL,MIA,0.0089507342892975,0.0457870794643961,0.942972,1.01223,0.992439,0.954699
0,2,-9.0,ATL,BOS,0.0543994736103703,0.0772253049343108,1.032039,1.019011,1.008049,0.944763
14,6,4.0,MEM,DAL,0.0598898243501919,0.0400431558863304,1.04365,0.994827,0.973076,0.945594
10,4,-8.0,HOU,CHI,0.0063633062928196,0.0255075170500835,0.992851,1.06718,1.011078,1.014173
23,25,-9.0,PHX,SAC,0.0602335274538521,0.0125988940675179,1.034706,0.972419,0.998358,1.046842
9,16,9.0,GSW,MIL,0.0711095215138326,0.0280730979756421,1.001005,0.950809,1.046029,1.016851
18,24,17.0,NOP,POR,0.0208227100466635,0.0137597696546373,0.986774,0.99425,0.960516,1.037311
22,29,19.0,PHI,WAS,0.035428294317116,0.0184133026207388,0.994641,0.971781,0.983764,1.013005
7,1,-2.0,DEN,BKN,0.0345402587126149,0.0245005373461128,1.017956,0.998491,1.024876,1.016646
3,5,-6.0,CHA,CLE,0.0246902228698749,0.0500866440470742,1.045667,1.04167,0.972418,0.953531
26,20,-12.0,SAS,OKC,0.0261337119399451,0.0096898554654642,1.022324,1.022463,0.936351,1.006328
13,19,-4.0,LAL,NYK,0.0137511796875004,0.0291673104305282,1.013651,1.040915,0.961948,0.961574
8,11,20.0,DET,IND,0.012590743809682,0.0210597726835284,0.949618,1.015795,1.010643,1.039967
25,16,-9.0,SAC,MIL,0.0125988940675179,0.0280730979756421,0.998358,1.046842,1.046029,1.016851
9,23,11.0,GSW,PHX,0.0711095215138326,0.0602335274538521,1.001005,0.950809,1.034706,0.972419
6,14,-16.0,DAL,MEM,0.0400431558863304,0.0598898243501919,0.973076,0.945594,1.04365,0.994827
10,2,2.0,HOU,BOS,0.0063633062928196,0.0772253049343108,0.992851,1.06718,1.008049,0.944763
15,28,4.0,MIA,UTA,0.0457870794643961,0.0537611219294618,0.992439,0.954699,1.025165,0.973709
0,17,-21.0,ATL,MIN,0.0543994736103703,0.0464363618485504,1.032039,1.019011,1.049302,1.026474
29,8,20.0,WAS,DET,0.0184133026207388,0.012590743809682,0.983764,1.013005,0.949618,1.015795
23,16,-12.0,PHX,MIL,0.0602335274538521,0.0280730979756421,1.034706,0.972419,1.046029,1.016851
24,19,-16.0,POR,NYK,0.0137597696546373,0.0291673104305282,0.960516,1.037311,0.961948,0.961574
18,13,-15.0,NOP,LAL,0.0208227100466635,0.0137511796875004,0.986774,0.99425,1.013651,1.040915
3,5,-16.0,CHA,CLE,0.0246902228698749,0.0500866440470742,1.045667,1.04167,0.972418,0.953531
27,7,15.0,TOR,DEN,0.0402042952349722,0.0345402587126149,0.989893,0.969089,1.017956,0.998491
26,21,18.0,SAS,ORL,0.0261337119399451,0.0089507342892975,1.022324,1.022463,0.942972,1.01223
20,1,14.0,OKC,BKN,0.0096898554654642,0.0245005373461128,0.936351,1.006328,1.024876,1.016646
15,14,19.0,MIA,MEM,0.0457870794643961,0.0598898243501919,0.992439,0.954699,1.04365,0.994827
12,9,8.0,LAC,GSW,0.0347824704668889,0.0711095215138326,0.978238,0.977603,1.001005,0.950809
4,25,-3.0,CHI,SAC,0.0255075170500835,0.0125988940675179,1.011078,1.014173,0.998358,1.046842
5,22,-9.0,CLE,PHI,0.0500866440470742,0.035428294317116,0.972418,0.953531,0.994641,0.971781
17,2,-2.0,MIN,BOS,0.0464363618485504,0.0772253049343108,1.049302,1.026474,1.008049,0.944763
10,13,4.0,HOU,LAL,0.0063633062928196,0.0137511796875004,0.992851,1.06718,1.013651,1.040915
26,6,-9.0,SAS,DAL,0.0261337119399451,0.0400431558863304,1.022324,1.022463,0.973076,0.945594
16,11,-16.0,MIL,IND,0.0280730979756421,0.0210597726835284,1.046029,1.016851,1.010643,1.039967
23,21,3.0,PHX,ORL,0.0602335274538521,0.0089507342892975,1.034706,0.972419,0.942972,1.01223
8,7,-19.0,DET,DEN,0.012590743809682,0.0345402587126149,0.949618,1.015795,1.017956,0.998491
1,25,-5.0,BKN,SAC,0.0245005373461128,0.0125988940675179,1.024876,1.016646,0.998358,1.046842
27,20,17.0,TOR,OKC,0.0402042952349722,0.0096898554654642,0.989893,0.969089,0.936351,1.006328
13,6,-1.0,LAL,DAL,0.0137511796875004,0.0400431558863304,1.013651,1.040915,0.973076,0.945594
24,2,-14.0,POR,BOS,0.0137597696546373,0.0772253049343108,0.960516,1.037311,1.008049,0.944763
4,17,8.0,CHI,MIN,0.0255075170500835,0.0464363618485504,1.011078,1.014173,1.049302,1.026474
26,14,-6.0,SAS,MEM,0.0261337119399451,0.0598898243501919,1.022324,1.022463,1.04365,0.994827
10,18,2.0,HOU,NOP,0.0063633062928196,0.0208227100466635,0.992851,1.06718,0.986774,0.99425
3,22,-30.0,CHA,PHI,0.0246902228698749,0.035428294317116,1.045667,1.04167,0.994641,0.971781
5,29,23.0,CLE,WAS,0.0500866440470742,0.0184133026207388,0.972418,0.953531,0.983764,1.013005
0,9,8.0,ATL,GSW,0.0543994736103703,0.0711095215138326,1.032039,1.019011,1.001005,0.950809
19,7,6.0,NYK,DEN,0.0291673104305282,0.0345402587126149,0.961948,0.961574,1.017956,0.998491
12,21,-5.0,LAC,ORL,0.0347824704668889,0.0089507342892975,0.978238,0.977603,0.942972,1.01223
4,15,14.0,CHI,MIA,0.0255075170500835,0.0457870794643961,1.011078,1.014173,0.992439,0.954699
11,22,-20.0,IND,PHI,0.0210597726835284,0.035428294317116,1.010643,1.039967,0.994641,0.971781
27,17,15.0,TOR,MIN,0.0402042952349722,0.0464363618485504,0.989893,0.969089,1.049302,1.026474
29,25,-14.0,WAS,SAC,0.0184133026207388,0.0125988940675179,0.983764,1.013005,0.998358,1.046842
14,9,14.0,MEM,GSW,0.0598898243501919,0.0711095215138326,1.04365,0.994827,1.001005,0.950809
28,2,1.0,UTA,BOS,0.0537611219294618,0.0772253049343108,1.025165,0.973709,1.008049,0.944763
1,7,-6.0,BKN,DEN,0.0245005373461128,0.0345402587126149,1.024876,1.016646,1.017956,0.998491
20,23,4.0,OKC,PHX,0.0096898554654642,0.0602335274538521,0.936351,1.006328,1.034706,0.972419
26,0,8.0,SAS,ATL,0.0261337119399451,0.0543994736103703,1.022324,1.022463,1.032039,1.019011
16,27,7.0,MIL,TOR,0.0280730979756421,0.0402042952349722,1.046029,1.016851,0.989893,0.969089
24,12,-15.0,POR,LAC,0.0137597696546373,0.0347824704668889,0.960516,1.037311,0.978238,0.977603
8,15,-12.0,DET,MIA,0.012590743809682,0.0457870794643961,0.949618,1.015795,0.992439,0.954699
10,18,-10.0,HOU,NOP,0.0063633062928196,0.0208227100466635,0.992851,1.06718,0.986774,0.99425
13,21,6.0,LAL,ORL,0.0137511796875004,0.0089507342892975,1.013651,1.040915,0.942972,1.01223
10,9,-13.0,HOU,GSW,0.0063633062928196,0.0711095215138326,0.992851,1.06718,1.001005,0.950809
3,11,6.0,CHA,IND,0.0246902228698749,0.0210597726835284,1.045667,1.04167,1.010643,1.039967
22,4,-4.0,PHI,CHI,0.035428294317116,0.0255075170500835,0.994641,0.971781,1.011078,1.014173
28,25,8.0,UTA,SAC,0.0537611219294618,0.0125988940675179,1.025165,0.973709,0.998358,1.046842
19,17,-6.0,NYK,MIN,0.0291673104305282,0.0464363618485504,0.961948,0.961574,1.049302,1.026474
14,6,4.0,MEM,DAL,0.0598898243501919,0.0400431558863304,1.04365,0.994827,0.973076,0.945594
18,26,30.0,NOP,SAS,0.0208227100466635,0.0261337119399451,0.986774,0.99425,1.022324,1.022463
21,29,10.0,ORL,WAS,0.0089507342892975,0.0184133026207388,0.942972,1.01223,0.983764,1.013005
1,5,-6.0,BKN,CLE,0.0245005373461128,0.0500866440470742,1.024876,1.016646,0.972418,0.953531
0,8,22.0,ATL,DET,0.0543994736103703,0.012590743809682,1.032039,1.019011,0.949618,1.015795
25,2,-23.0,SAC,BOS,0.0125988940675179,0.0772253049343108,0.998358,1.046842,1.008049,0.944763
12,20,-1.0,LAC,OKC,0.0347824704668889,0.0096898554654642,0.978238,0.977603,0.936351,1.006328
27,11,-4.0,TOR,IND,0.0402042952349722,0.0210597726835284,0.989893,0.969089,1.010643,1.039967
15,19,7.0,MIA,NYK,0.0457870794643961,0.0291673104305282,0.992439,0.954699,0.961948,0.961574
14,10,5.0,MEM,HOU,0.0598898243501919,0.0063633062928196,1.04365,0.994827,0.992851,1.06718
6,9,-2.0,DAL,GSW,0.0400431558863304,0.0711095215138326,0.973076,0.945594,1.001005,0.950809
17,0,1.0,MIN,ATL,0.0464363618485504,0.0543994736103703,1.049302,1.026474,1.032039,1.019011
16,26,30.0,MIL,SAS,0.0280730979756421,0.0261337119399451,1.046029,1.016851,1.022324,1.022463
4,22,-25.0,CHI,PHI,0.0255075170500835,0.035428294317116,1.011078,1.014173,0.994641,0.971781
28,24,-12.0,UTA,POR,0.0537611219294618,0.0137597696546373,1.025165,0.973709,0.960516,1.037311
13,23,11.0,LAL,PHX,0.0137511796875004,0.0602335274538521,1.013651,1.040915,1.034706,0.972419
29,7,-14.0,WAS,DEN,0.0184133026207388,0.0345402587126149,0.983764,1.013005,1.017956,0.998491
1,5,-2.0,BKN,CLE,0.0245005373461128,0.0500866440470742,1.024876,1.016646,0.972418,0.953531
12,20,22.0,LAC,OKC,0.0347824704668889,0.0096898554654642,0.978238,0.977603,0.936351,1.006328
18,3,19.0,NOP,CHA,0.0208227100466635,0.0246902228698749,0.986774,0.99425,1.045667,1.04167
21,19,5.0,ORL,NYK,0.0089507342892975,0.0291673104305282,0.942972,1.01223,0.961948,0.961574
9,22,8.0,GSW,PHI,0.0711095215138326,0.035428294317116,1.001005,0.950809,0.994641,0.971781
13,20,5.0,LAL,OKC,0.0137511796875004,0.0096898554654642,1.013651,1.040915,0.936351,1.006328
25,23,8.0,SAC,PHX,0.0125988940675179,0.0602335274538521,0.998358,1.046842,1.034706,0.972419
24,4,-28.0,POR,CHI,0.0137597696546373,0.0255075170500835,0.960516,1.037311,1.011078,1.014173
29,26,12.0,WAS,SAS,0.0184133026207388,0.0261337119399451,0.983764,1.013005,1.022324,1.022463
28,16,-28.0,UTA,MIL,0.0537611219294618,0.0280730979756421,1.025165,0.973709,1.046029,1.016851
6,3,-8.0,DAL,CHA,0.0400431558863304,0.0246902228698749,0.973076,0.945594,1.045667,1.04167
14,10,30.0,MEM,HOU,0.0598898243501919,0.0063633062928196,1.04365,0.994827,0.992851,1.06718
27,8,21.0,TOR,DET,0.0402042952349722,0.012590743809682,0.989893,0.969089,0.949618,1.015795
2,11,25.0,BOS,IND,0.0772253049343108,0.0210597726835284,1.008049,0.944763,1.010643,1.039967
7,16,23.0,DEN,MIL,0.0345402587126149,0.0280730979756421,1.017956,0.998491,1.046029,1.016851
15,1,-29.0,MIA,BKN,0.0457870794643961,0.0245005373461128,0.992439,0.954699,1.024876,1.016646
0,11,13.0,ATL,IND,0.0543994736103703,0.0210597726835284,1.032039,1.019011,1.010643,1.039967
25,28,8.0,SAC,UTA,0.0125988940675179,0.0537611219294618,0.998358,1.046842,1.025165,0.973709
23,22,20.0,PHX,PHI,0.0602335274538521,0.035428294317116,1.034706,0.972419,0.994641,0.971781
12,18,-21.0,LAC,NOP,0.0347824704668889,0.0208227100466635,0.978238,0.977603,0.986774,0.99425
